TIME_ID;UNIQUE_ID;CASE_NUMBER;DATE;MONTH;DAY_OF_WEEK;HOUR
45498;SHOOT-JC379005-#1;JC379005;2019-08-05;8;2;4
45499;SHOOT-JC379051-#1;JC379051;2019-08-05;8;2;6
45500;SHOOT-JC381695-#1;JC381695;2019-08-06;8;3;20
45501;SHOOT-JC381733-#1;JC381733;2019-08-06;8;3;20
45502;SHOOT-JC383086-#1;JC383086;2019-08-07;8;4;19
45503;SHOOT-JC383239-#1;JC383239;2019-08-07;8;4;21
45504;SHOOT-JC383256-#1;JC383256;2019-08-07;8;4;21
45505;SHOOT-JC385039-#1;JC385039;2019-08-09;8;6;7
45506;SHOOT-JC386175-#1;JC386175;2019-08-09;8;6;22
45507;SHOOT-JC386249-#1;JC386249;2019-08-10;8;7;0
45508;SHOOT-JC386668-#1;JC386668;2019-08-10;8;7;11
45509;SHOOT-JC387329-#1;JC387329;2019-08-10;8;7;21
45510;SHOOT-JC387568-#1;JC387568;2019-08-11;8;1;1
45511;SHOOT-JC388009-#1;JC388009;2019-08-11;8;1;10
45512;SHOOT-JC388301-#1;JC388301;2019-08-11;8;1;15
45513;SHOOT-JC388490-#1;JC388490;2019-08-11;8;1;18
45514;SHOOT-JC388577-#1;JC388577;2019-08-11;8;1;20
45515;SHOOT-JC388680-#1;JC388680;2019-08-11;8;1;21
45516;SHOOT-JC390721-#1;JC390721;2019-08-13;8;3;13
45517;SHOOT-JC390985-#1;JC390985;2019-08-13;8;3;16
45518;SHOOT-JC391400-#1;JC391400;2019-08-13;8;3;21
45519;SHOOT-JC394362-#1;JC394362;2019-08-16;8;6;0
45520;SHOOT-JC395581-#1;JC395581;2019-08-16;8;6;22
45521;SHOOT-JC395842-#1;JC395842;2019-08-17;8;7;4
45522;SHOOT-JC395846-#1;JC395846;2019-08-17;8;7;4
45523;SHOOT-JC395859-#1;JC395859;2019-08-17;8;7;5
45524;SHOOT-JC396629-#1;JC396629;2019-08-17;8;7;18
45525;SHOOT-JC396831-#1;JC396831;2019-08-17;8;7;21
45526;SHOOT-JC396922-#1;JC396922;2019-08-17;8;7;23
45527;SHOOT-JC397120-#1;JC397120;2019-08-18;8;1;4
45528;SHOOT-JC397725-#1;JC397725;2019-08-18;8;1;16
45529;SHOOT-JC398076-#1;JC398076;2019-08-18;8;1;21
45530;SHOOT-JC398594-#1;JC398594;2019-08-19;8;2;11
45531;SHOOT-JC399624-#1;JC399624;2019-08-20;8;3;2
45532;SHOOT-JC402002-#1;JC402002;2019-08-21;8;4;21
45533;SHOOT-JC406167-#1;JC406167;2019-08-25;8;1;1
45534;SHOOT-JC406201-#1;JC406201;2019-08-25;8;1;2
45535;SHOOT-JC406271-#1;JC406271;2019-08-25;8;1;4
45536;SHOOT-JC407332-#1;JC407332;2019-08-25;8;1;23
45537;SHOOT-JC407430-#1;JC407430;2019-08-26;8;2;3
45538;SHOOT-JC408004-#1;JC408004;2019-08-26;8;2;14
45539;SHOOT-JC408805-#1;JC408805;2019-08-27;8;3;3
45540;SHOOT-JC409863-#1;JC409863;2019-08-27;8;3;19
45541;SHOOT-JC409941-#1;JC409941;2019-08-27;8;3;20
45542;SHOOT-JC412476-#1;JC412476;2019-08-29;8;5;18
45543;SHOOT-JC411198-#1;JC411198;2019-08-28;8;4;19
45544;SHOOT-JC412957-#1;JC412957;2019-08-30;8;6;5
45545;SHOOT-JC414361-#1;JC414361;2019-08-31;8;7;5
45546;SHOOT-JC415270-#1;JC415270;2019-08-31;8;7;21
45547;SHOOT-JC415343-#1;JC415343;2019-08-31;8;7;21
45548;SHOOT-JC415678-#1;JC415678;2019-09-01;9;1;5
45549;SHOOT-JC416004-#1;JC416004;2019-09-01;9;1;13
45550;SHOOT-JC416200-#1;JC416200;2019-09-01;9;1;16
45551;SHOOT-JC416406-#1;JC416406;2019-09-01;9;1;19
45552;SHOOT-JC419108-#1;JC419108;2019-09-03;9;3;20
45553;SHOOT-JC424198-#1;JC424198;2019-09-07;9;7;21
45554;SHOOT-JC424464-#1;JC424464;2019-09-08;9;1;2
45555;SHOOT-JC424898-#1;JC424898;2019-09-08;9;1;14
45556;SHOOT-JC425301-#1;JC425301;2019-09-08;9;1;20
45557;SHOOT-JC427029-#1;JC427029;2019-09-10;9;3;2
45558;SHOOT-JC428228-#1;JC428228;2019-09-10;9;3;21
45559;SHOOT-JC428499-#1;JC428499;2019-09-11;9;4;8
45560;SHOOT-JC429716-#1;JC429716;2019-09-11;9;4;23
45561;SHOOT-JC430412-#1;JC430412;2019-09-12;9;5;15
45562;SHOOT-JC430971-#1;JC430971;2019-09-12;9;5;21
45563;SHOOT-JC432247-#1;JC432247;2019-09-13;9;6;18
45564;SHOOT-JC432587-#1;JC432587;2019-09-14;9;7;0
45565;SHOOT-JC432625-#1;JC432625;2019-09-14;9;7;2
45566;SHOOT-JC433700-#1;JC433700;2019-09-14;9;7;23
45567;SHOOT-JC434011-#1;JC434011;2019-09-15;9;1;6
45568;SHOOT-JC437722-#1;JC437722;2019-09-17;9;3;20
45569;SHOOT-JC438144-#1;JC438144;2019-09-18;9;4;8
45570;SHOOT-JC438784-#1;JC438784;2019-09-18;9;4;17
45571;SHOOT-JC438974-#1;JC438974;2019-09-18;9;4;18
45572;SHOOT-JC441391-#1;JC441391;2019-09-20;9;6;14
45573;SHOOT-JC441404-#1;JC441404;2019-09-20;9;6;14
45574;SHOOT-JC442071-#1;JC442071;2019-09-21;9;7;0
45575;SHOOT-JC444526-#1;JC444526;2019-09-23;9;2;0
45576;SHOOT-JC445883-#1;JC445883;2019-09-23;9;2;22
45577;SHOOT-JC446296-#1;JC446296;2019-09-24;9;3;10
45578;SHOOT-JC447992-#1;JC447992;2019-09-25;9;4;14
45579;SHOOT-JC448441-#1;JC448441;2019-09-25;9;4;19
45580;SHOOT-JC449816-#1;JC449816;2019-09-26;9;5;20
45581;SHOOT-JC449909-#1;JC449909;2019-09-26;9;5;21
45582;SHOOT-JC451111-#1;JC451111;2019-09-27;9;6;20
45583;SHOOT-JC451164-#1;JC451164;2019-09-27;9;6;21
45584;SHOOT-JC452216-#1;JC452216;2019-09-28;9;7;18
45585;SHOOT-JC452394-#1;JC452394;2019-09-28;9;7;20
45586;SHOOT-JC453486-#1;JC453486;2019-09-29;9;1;3
45587;SHOOT-JC453756-#1;JC453756;2019-09-30;9;2;5
45588;SHOOT-JC454884-#1;JC454884;2019-09-30;9;2;19
45589;SHOOT-JC456261-#1;JC456261;2019-10-01;10;3;19
45590;SHOOT-JC455717-#1;JC455717;2019-10-01;10;3;13
45591;SHOOT-JC456247-#1;JC456247;2019-10-01;10;3;19
45592;SHOOT-JC456418-#1;JC456418;2019-10-01;10;3;21
45593;SHOOT-JC459067-#1;JC459067;2019-10-03;10;5;19
45594;SHOOT-JC459098-#1;JC459098;2019-10-03;10;5;20
45595;SHOOT-JC459172-#1;JC459172;2019-10-03;10;5;21
45596;SHOOT-JC459801-#1;JC459801;2019-10-04;10;6;13
45597;SHOOT-JC460486-#1;JC460486;2019-10-04;10;6;23
45598;SHOOT-JC460651-#1;JC460651;2019-10-05;10;7;4
45599;SHOOT-JC461608-#1;JC461608;2019-10-05;10;7;23
45600;SHOOT-JC463447-#1;JC463447;2019-10-07;10;2;14
45601;SHOOT-JC463570-#1;JC463570;2019-10-07;10;2;16
45602;SHOOT-JC464124-#1;JC464124;2019-10-07;10;2;23
45603;SHOOT-JC465474-#1;JC465474;2019-10-08;10;3;23
45604;SHOOT-JC466837-#1;JC466837;2019-10-09;10;4;22
45605;SHOOT-JC469329-#1;JC469329;2019-10-11;10;6;20
45606;SHOOT-JC469553-#1;JC469553;2019-10-12;10;7;1
45607;SHOOT-JC469641-#1;JC469641;2019-10-12;10;7;5
45608;SHOOT-JC470086-#1;JC470086;2019-10-12;10;7;14
45609;SHOOT-JC470255-#1;JC470255;2019-10-12;10;7;17
45610;SHOOT-JC470548-#1;JC470548;2019-10-12;10;7;19
45611;SHOOT-JC470839-#1;JC470839;2019-10-13;10;1;5
45612;SHOOT-JC471282-#1;JC471282;2019-10-13;10;1;15
45613;SHOOT-JC471537-#1;JC471537;2019-10-13;10;1;19
45614;SHOOT-JC471728-#1;JC471728;2019-10-13;10;1;23
45615;SHOOT-JC472942-#1;JC472942;2019-10-14;10;2;22
45616;SHOOT-JC472945-#1;JC472945;2019-10-14;10;2;21
45617;SHOOT-JC475325-#1;JC475325;2019-10-16;10;4;18
45618;SHOOT-JC475564-#1;JC475564;2019-10-16;10;4;21
45619;SHOOT-JC475752-#1;JC475752;2019-10-17;10;5;7
45620;SHOOT-JC476453-#1;JC476453;2019-10-17;10;5;17
45621;SHOOT-JC476529-#1;JC476529;2019-10-17;10;5;18
45622;SHOOT-JC478014-#1;JC478014;2019-10-18;10;6;23
45623;SHOOT-JC478134-#1;JC478134;2019-10-19;10;7;2
45624;SHOOT-JC478630-#1;JC478630;2019-10-19;10;7;14
45625;SHOOT-JC478871-#1;JC478871;2019-10-19;10;7;18
45626;SHOOT-JC479108-#1;JC479108;2019-10-19;10;7;22
45627;SHOOT-JC479175-#1;JC479175;2019-10-19;10;7;21
45628;SHOOT-JC479371-#1;JC479371;2019-10-20;10;1;6
45629;SHOOT-JC481331-#1;JC481331;2019-10-21;10;2;18
45630;SHOOT-JC481454-#1;JC481454;2019-10-21;10;2;19
45631;SHOOT-JC481709-#1;JC481709;2019-10-22;10;3;1
45632;SHOOT-JC481819-#1;JC481819;2019-10-22;10;3;7
45633;SHOOT-JC482327-#1;JC482327;2019-10-22;10;3;15
45634;SHOOT-JC482404-#1;JC482404;2019-10-22;10;3;15
45635;SHOOT-JC483246-#1;JC483246;2019-10-23;10;4;11
45636;SHOOT-JC483913-#1;JC483913;2019-10-23;10;4;19
45637;SHOOT-JC484220-#1;JC484220;2019-10-24;10;5;0
45638;SHOOT-JC484749-#1;JC484749;2019-10-24;10;5;13
45639;SHOOT-JC485080-#1;JC485080;2019-10-24;10;5;17
45640;SHOOT-JC486607-#1;JC486607;2019-10-25;10;6;22
45641;SHOOT-JC487228-#1;JC487228;2019-10-26;10;7;13
45642;SHOOT-JC488869-#1;JC488869;2019-10-27;10;1;21
45643;SHOOT-JC489047-#1;JC489047;2019-10-28;10;2;0
45644;SHOOT-JC490149-#1;JC490149;2019-10-28;10;2;20
45645;SHOOT-JC491997-#1;JC491997;2019-10-30;10;4;12
45646;SHOOT-JC493816-#1;JC493816;2019-10-31;10;5;18
45647;SHOOT-JC494104-#1;JC494104;2019-11-01;11;6;3
45648;SHOOT-JC495364-#1;JC495364;2019-11-02;11;7;0
45649;SHOOT-JC495456-#1;JC495456;2019-11-02;11;7;2
45650;SHOOT-JC496371-#1;JC496371;2019-11-02;11;7;21
45651;SHOOT-JC496461-#1;JC496461;2019-11-01;11;6;0
45652;SHOOT-JC497504-#1;JC497504;2019-11-03;11;1;20
45653;SHOOT-JC497712-#1;JC497712;2019-11-04;11;2;4
45654;SHOOT-JC500014-#1;JC500014;2019-11-05;11;3;18
45655;SHOOT-JC500076-#1;JC500076;2019-11-05;11;3;20
45656;SHOOT-JC502378-#1;JC502378;2019-11-07;11;5;18
45657;SHOOT-JC502600-#1;JC502600;2019-11-07;11;5;22
45658;SHOOT-JC503980-#1;JC503980;2019-11-09;11;7;3
45659;SHOOT-JC504058-#1;JC504058;2019-11-09;11;7;7
45660;SHOOT-JC500126-#1;JC500126;2019-11-05;11;3;20
45661;SHOOT-JC504566-#1;JC504566;2019-11-09;11;7;16
45662;SHOOT-JC505101-#1;JC505101;2019-11-10;11;1;3
45663;SHOOT-JC506571-#1;JC506571;2019-11-11;11;2;12
45664;SHOOT-JC507785-#1;JC507785;2019-11-12;11;3;13
45665;SHOOT-JC510352-#1;JC510352;2019-11-14;11;5;14
45666;SHOOT-JC510556-#1;JC510556;2019-11-14;11;5;15
45667;SHOOT-JC511608-#1;JC511608;2019-11-15;11;6;15
45668;SHOOT-JC511874-#1;JC511874;2019-11-15;11;6;18
45669;SHOOT-JC513081-#1;JC513081;2019-11-16;11;7;16
45670;SHOOT-JC513309-#1;JC513309;2019-11-16;11;7;20
45671;SHOOT-JC513344-#1;JC513344;2019-11-16;11;7;21
45672;SHOOT-JC513590-#1;JC513590;2019-11-17;11;1;3
45673;SHOOT-JC513610-#1;JC513610;2019-11-17;11;1;4
45674;SHOOT-JC515843-#1;JC515843;2019-11-19;11;3;0
45675;SHOOT-JC517843-#1;JC517843;2019-11-20;11;4;15
45676;SHOOT-JC520162-#1;JC520162;2019-11-22;11;6;10
45677;SHOOT-JC521021-#1;JC521021;2019-11-22;11;6;22
45678;SHOOT-JC521132-#1;JC521132;2019-11-23;11;7;2
45679;SHOOT-JC521978-#1;JC521978;2019-11-23;11;7;18
45680;SHOOT-JC522618-#1;JC522618;2019-11-24;11;1;10
45681;SHOOT-JC524124-#1;JC524124;2019-11-25;11;2;16
45682;SHOOT-JC527049-#1;JC527049;2019-11-27;11;4;19
45683;SHOOT-JC527348-#1;JC527348;2019-11-28;11;5;3
45684;SHOOT-JC527688-#1;JC527688;2019-11-28;11;5;14
45685;SHOOT-JC527823-#1;JC527823;2019-11-28;11;5;18
45686;SHOOT-JC528149-#1;JC528149;2019-11-29;11;6;6
45687;SHOOT-JC528488-#1;JC528488;2019-11-29;11;6;13
45688;SHOOT-JC530032-#1;JC530032;2019-11-30;11;7;21
45689;SHOOT-JC530168-#1;JC530168;2019-11-30;11;7;20
45690;SHOOT-JC530320-#1;JC530320;2019-12-01;12;1;3
45691;SHOOT-JC531075-#1;JC531075;2019-12-01;12;1;20
45692;SHOOT-JC531602-#1;JC531602;2019-12-02;12;2;11
45693;SHOOT-JC532178-#1;JC532178;2019-12-02;12;2;18
45694;SHOOT-JC532210-#1;JC532210;2019-12-02;12;2;18
45695;SHOOT-JC532990-#1;JC532990;2019-12-03;12;3;13
45696;SHOOT-JC537505-#1;JC537505;2019-12-06;12;6;21
45697;SHOOT-JC537554-#1;JC537554;2019-12-06;12;6;21
45698;SHOOT-JC537672-#1;JC537672;2019-12-07;12;7;1
45699;SHOOT-JC538086-#1;JC538086;2019-12-07;12;7;12
45700;SHOOT-JC538094-#1;JC538094;2019-12-07;12;7;12
45701;SHOOT-JC539618-#1;JC539618;2019-12-08;12;1;19
45702;SHOOT-JC541419-#1;JC541419;2019-12-10;12;3;8
45703;SHOOT-JC542250-#1;JC542250;2019-12-10;12;3;19
45704;SHOOT-JC542408-#1;JC542408;2019-12-10;12;3;21
45705;SHOOT-JC545595-#1;JC545595;2019-12-13;12;6;15
45706;SHOOT-JC545743-#1;JC545743;2019-12-13;12;6;17
45707;SHOOT-JC545748-#1;JC545748;2019-12-13;12;6;17
45708;SHOOT-JC546307-#1;JC546307;2019-12-14;12;7;3
45709;SHOOT-JC547205-#1;JC547205;2019-12-14;12;7;20
45710;SHOOT-JC548316-#1;JC548316;2019-12-15;12;1;21
45711;SHOOT-JC548615-#1;JC548615;2019-12-16;12;2;8
45712;SHOOT-JC548862-#1;JC548862;2019-12-16;12;2;12
45713;SHOOT-JC550637-#1;JC550637;2019-12-17;12;3;17
45714;SHOOT-JC551103-#1;JC551103;2019-12-18;12;4;8
45715;SHOOT-JC551572-#1;JC551572;2019-12-18;12;4;14
45716;SHOOT-JC551927-#1;JC551927;2019-12-18;12;4;16
45717;SHOOT-JC552005-#1;JC552005;2019-12-18;12;4;20
45718;SHOOT-JC552415-#1;JC552415;2019-12-19;12;5;9
45719;SHOOT-JC554797-#1;JC554797;2019-12-21;12;7;3
45720;SHOOT-JC554842-#1;JC554842;2019-12-21;12;7;4
45721;SHOOT-JC555414-#1;JC555414;2019-12-21;12;7;15
45722;SHOOT-JC555894-#1;JC555894;2019-12-21;12;7;22
45723;SHOOT-JC556030-#1;JC556030;2019-12-22;12;1;1
45724;SHOOT-JC556146-#1;JC556146;2019-12-22;12;1;5
45725;SHOOT-JC556795-#1;JC556795;2019-12-22;12;1;17
45726;SHOOT-JC557540-#1;JC557540;2019-12-23;12;2;11
45727;SHOOT-JC557600-#1;JC557600;2019-12-23;12;2;12
45728;SHOOT-JC558075-#1;JC558075;2019-12-23;12;2;18
45729;SHOOT-JC558232-#1;JC558232;2019-12-23;12;2;20
45730;SHOOT-JC559513-#1;JC559513;2019-12-25;12;4;1
45731;SHOOT-JC559583-#1;JC559583;2019-12-25;12;4;2
45732;SHOOT-JC562247-#1;JC562247;2019-12-27;12;6;17
45733;SHOOT-JC562425-#1;JC562425;2019-12-27;12;6;21
45734;SHOOT-JC562691-#1;JC562691;2019-12-28;12;7;4
45735;SHOOT-JC563168-#1;JC563168;2019-12-28;12;7;15
45736;SHOOT-JC563415-#1;JC563415;2019-12-28;12;7;19
45737;SHOOT-JC563440-#1;JC563440;2019-12-28;12;7;19
45738;SHOOT-JC563755-#1;JC563755;2019-12-29;12;1;2
45739;SHOOT-JC564517-#1;JC564517;2019-12-29;12;1;18
45740;SHOOT-JC565665-#1;JC565665;2019-12-30;12;2;17
45741;SHOOT-JC565721-#1;JC565721;2019-12-30;12;2;17
45742;SHOOT-JC566075-#1;JC566075;2019-12-31;12;3;2
45743;SHOOT-JD100299-#1;JD100299;2020-01-01;1;4;4
45744;SHOOT-JD100896-#1;JD100896;2020-01-01;1;4;17
45745;SHOOT-JD101144-#1;JD101144;2020-01-01;1;4;22
45746;SHOOT-JD101637-#1;JD101637;2020-01-02;1;5;12
45747;SHOOT-JD101963-#1;JD101963;2020-01-02;1;5;16
45748;SHOOT-JD103023-#1;JD103023;2020-01-03;1;6;14
45749;SHOOT-JD104037-#1;JD104037;2020-01-04;1;7;12
45750;SHOOT-JD104578-#1;JD104578;2020-01-04;1;7;20
45751;SHOOT-JD104794-#1;JD104794;2020-01-05;1;1;2
45752;SHOOT-JD106194-#1;JD106194;2020-01-06;1;2;14
45753;SHOOT-JD110014-#1;JD110014;2020-01-09;1;5;15
45754;SHOOT-JD111794-#1;JD111794;2020-01-11;1;7;4
45755;SHOOT-JD114399-#1;JD114399;2020-01-13;1;2;16
45756;SHOOT-JD114851-#1;JD114851;2020-01-14;1;3;1
45757;SHOOT-JD115301-#1;JD115301;2020-01-14;1;3;12
45758;SHOOT-JD115557-#1;JD115557;2020-01-14;1;3;16
45759;SHOOT-JD115751-#1;JD115751;2020-01-14;1;3;18
45760;SHOOT-JD115847-#1;JD115847;2020-01-14;1;3;18
45761;SHOOT-JD116173-#1;JD116173;2020-01-15;1;4;3
45762;SHOOT-JD117080-#1;JD117080;2020-01-15;1;4;19
45763;SHOOT-JD120958-#1;JD120958;2020-01-19;1;1;6
45764;SHOOT-JD121293-#1;JD121293;2020-01-19;1;1;14
45765;SHOOT-JD121916-#1;JD121916;2020-01-20;1;2;10
45766;SHOOT-JD124634-#1;JD124634;2020-01-22;1;4;13
45767;SHOOT-JD127334-#1;JD127334;2020-01-24;1;6;16
45768;SHOOT-JD127804-#1;JD127804;2020-01-25;1;7;0
45769;SHOOT-JD127904-#1;JD127904;2020-01-25;1;7;4
45770;SHOOT-JD128500-#1;JD128500;2020-01-25;1;7;16
45771;SHOOT-JD129511-#1;JD129511;2020-01-26;1;1;16
45772;SHOOT-JD130775-#1;JD130775;2020-01-27;1;2;18
45773;SHOOT-JD130829-#1;JD130829;2020-01-27;1;2;19
45774;SHOOT-JD132194-#1;JD132194;2020-01-28;1;3;21
45775;SHOOT-JD132214-#1;JD132214;2020-01-28;1;3;23
45776;SHOOT-JD133214-#1;JD133214;2020-01-29;1;4;19
45777;SHOOT-JD133464-#1;JD133464;2020-01-30;1;5;4
45778;SHOOT-JD133841-#1;JD133841;2020-01-30;1;5;12
45779;SHOOT-JD134317-#1;JD134317;2020-01-30;1;5;18
45780;SHOOT-JD135626-#1;JD135626;2020-01-31;1;6;20
45781;SHOOT-JD135957-#1;JD135957;2020-02-01;2;7;3
45782;SHOOT-JD135971-#1;JD135971;2020-02-01;2;7;5
45783;SHOOT-JD136297-#1;JD136297;2020-02-01;2;7;12
45784;SHOOT-JD136892-#1;JD136892;2020-02-01;2;7;23
45785;SHOOT-JD136981-#1;JD136981;2020-02-02;2;1;1
45786;SHOOT-JD137560-#1;JD137560;2020-02-02;2;1;15
45787;SHOOT-JD138394-#1;JD138394;2020-02-03;2;2;8
45788;SHOOT-JD138749-#1;JD138749;2020-02-03;2;2;15
45789;SHOOT-JD139052-#1;JD139052;2020-02-03;2;2;19
45790;SHOOT-JD142032-#1;JD142032;2020-02-06;2;5;11
45791;SHOOT-JD142586-#1;JD142586;2020-02-06;2;5;18
45792;SHOOT-JD142884-#1;JD142884;2020-02-06;2;5;11
45793;SHOOT-JD144215-#1;JD144215;2020-02-08;2;7;3
45794;SHOOT-JD144288-#1;JD144288;2020-02-08;2;7;7
45795;SHOOT-JD145596-#1;JD145596;2020-02-09;2;1;11
45796;SHOOT-JD146190-#1;JD146190;2020-02-09;2;1;23
45797;SHOOT-JD146225-#1;JD146225;2020-02-10;2;2;0
45798;SHOOT-JD148255-#1;JD148255;2020-02-11;2;3;17
45799;SHOOT-JD149292-#1;JD149292;2020-02-12;2;4;15
45800;SHOOT-JD149784-#1;JD149784;2020-02-12;2;4;22
45801;SHOOT-JD150559-#1;JD150559;2020-02-13;2;5;15
45802;SHOOT-JD154092-#1;JD154092;2020-02-16;2;1;15
45803;SHOOT-JD154436-#1;JD154436;2020-02-17;2;2;0
45804;SHOOT-JD154524-#1;JD154524;2020-02-17;2;2;4
45805;SHOOT-JD156966-#1;JD156966;2020-02-19;2;4;0
45806;SHOOT-JD157408-#1;JD157408;2020-02-19;2;4;12
45807;SHOOT-JD157999-#1;JD157999;2020-02-19;2;4;19
45808;SHOOT-JD159274-#1;JD159274;2020-02-20;2;5;23
45809;SHOOT-JD160566-#1;JD160566;2020-02-22;2;7;1
45810;SHOOT-JD160935-#1;JD160935;2020-02-22;2;7;12
45811;SHOOT-JD161838-#1;JD161838;2020-02-23;2;1;7
45812;SHOOT-JD162371-#1;JD162371;2020-02-23;2;1;17
45813;SHOOT-JD162608-#1;JD162608;2020-02-23;2;1;21
45814;SHOOT-JD164847-#1;JD164847;2020-02-25;2;3;20
45815;SHOOT-JD165663-#1;JD165663;2020-02-26;2;4;14
45816;SHOOT-JD168151-#1;JD168151;2020-02-28;2;6;16
45817;SHOOT-JD168484-#1;JD168484;2020-02-28;2;6;20
45818;SHOOT-JD168761-#1;JD168761;2020-02-29;2;7;2
45819;SHOOT-JD170538-#1;JD170538;2020-03-01;3;1;17
45820;SHOOT-JD171914-#1;JD171914;2020-03-02;3;2;21
45821;SHOOT-JD173928-#1;JD173928;2020-03-04;3;4;16
45822;SHOOT-JD177302-#1;JD177302;2020-03-07;3;7;13
45823;SHOOT-JD177923-#1;JD177923;2020-03-08;3;1;0
45824;SHOOT-JD178656-#1;JD178656;2020-03-08;3;1;17
45825;SHOOT-JD178735-#1;JD178735;2020-03-08;3;1;18
45826;SHOOT-JD178837-#1;JD178837;2020-03-08;3;1;20
45827;SHOOT-JD178870-#1;JD178870;2020-03-08;3;1;21
45828;SHOOT-JD179332-#1;JD179332;2020-03-09;3;2;10
45829;SHOOT-JD180278-#1;JD180278;2020-03-09;3;2;23
45830;SHOOT-JD181692-#1;JD181692;2020-03-11;3;4;9
45831;SHOOT-JD182444-#1;JD182444;2020-03-11;3;4;19
45832;SHOOT-JD182979-#1;JD182979;2020-03-12;3;5;11
45833;SHOOT-JD183381-#1;JD183381;2020-03-12;3;5;15
45834;SHOOT-JD185115-#1;JD185115;2020-03-14;3;7;3
45835;SHOOT-JD186092-#1;JD186092;2020-03-14;3;7;23
45836;SHOOT-JD186237-#1;JD186237;2020-03-15;3;1;3
45837;SHOOT-JD186480-#1;JD186480;2020-03-15;3;1;12
45838;SHOOT-JD188700-#1;JD188700;2020-03-17;3;3;16
45839;SHOOT-JD188841-#1;JD188841;2020-03-17;3;3;18
45840;SHOOT-JD188888-#1;JD188888;2020-03-17;3;3;18
45841;SHOOT-JD188921-#1;JD188921;2020-03-17;3;3;19
45842;SHOOT-JD189534-#1;JD189534;2020-03-18;3;4;13
45843;SHOOT-JD189952-#1;JD189952;2020-03-18;3;4;21
45844;SHOOT-JD190868-#1;JD190868;2020-03-20;3;6;0
45845;SHOOT-JD191524-#1;JD191524;2020-03-20;3;6;19
45846;SHOOT-JD191680-#1;JD191680;2020-03-20;3;6;23
45847;SHOOT-JD191764-#1;JD191764;2020-03-21;3;7;2
45848;SHOOT-JD193620-#1;JD193620;2020-03-23;3;2;20
45849;SHOOT-JD194615-#1;JD194615;2020-03-25;3;4;11
45850;SHOOT-JD194942-#1;JD194942;2020-03-25;3;4;18
45851;SHOOT-JD196175-#1;JD196175;2020-03-27;3;6;14
45852;SHOOT-JD196421-#1;JD196421;2020-03-27;3;6;20
45853;SHOOT-JD196701-#1;JD196701;2020-03-28;3;7;9
45854;SHOOT-JD196750-#1;JD196750;2020-03-28;3;7;11
45855;SHOOT-JD197060-#1;JD197060;2020-03-28;3;7;18
45856;SHOOT-JD197332-#1;JD197332;2020-03-29;3;1;5
45857;SHOOT-JD197675-#1;JD197675;2020-03-29;3;1;16
45858;SHOOT-JD199364-#1;JD199364;2020-03-31;3;3;23
45859;SHOOT-JD199382-#1;JD199382;2020-04-01;4;4;1
45860;SHOOT-JD199691-#1;JD199691;2020-04-01;4;4;12
45861;SHOOT-JD200033-#1;JD200033;2020-04-01;4;4;22
45862;SHOOT-JD200620-#1;JD200620;2020-04-01;4;4;23
45863;SHOOT-JD201478-#1;JD201478;2020-04-03;4;6;20
45864;SHOOT-JD201578-#1;JD201578;2020-04-03;4;6;23
45865;SHOOT-JD201694-#1;JD201694;2020-04-03;4;6;23
45866;SHOOT-JD202522-#1;JD202522;2020-04-05;4;1;12
45867;SHOOT-JD202673-#1;JD202673;2020-04-05;4;1;16
45868;SHOOT-JD202941-#1;JD202941;2020-04-06;4;2;2
45869;SHOOT-JD203871-#1;JD203871;2020-04-07;4;3;11
45870;SHOOT-JD203983-#1;JD203983;2020-04-07;4;3;13
45871;SHOOT-JD204308-#1;JD204308;2020-04-07;4;3;20
45872;SHOOT-JD206667-#1;JD206667;2020-04-11;4;7;3
45873;SHOOT-JD207143-#1;JD207143;2020-04-11;4;7;19
45874;SHOOT-JD207147-#1;JD207147;2020-04-11;4;7;19
45875;SHOOT-JD207743-#1;JD207743;2020-04-12;4;1;19
45876;SHOOT-JD204715-#1;JD204715;2020-04-08;4;4;12
45877;SHOOT-JD207749-#1;JD207749;2020-04-12;4;1;19
45878;SHOOT-JD207857-#1;JD207857;2020-04-12;4;1;23
45879;SHOOT-JD208542-#1;JD208542;2020-04-13;4;2;23
45880;SHOOT-JD208994-#1;JD208994;2020-04-14;4;3;15
45881;SHOOT-JD209712-#1;JD209712;2020-04-15;4;4;16
45882;SHOOT-JD209801-#1;JD209801;2020-04-15;4;4;19
45883;SHOOT-JD210084-#1;JD210084;2020-04-16;4;5;10
45884;SHOOT-JD210199-#1;JD210199;2020-04-16;4;5;12
45885;SHOOT-JD210646-#1;JD210646;2020-04-16;4;5;23
45886;SHOOT-JD210902-#1;JD210902;2020-04-17;4;6;12
45887;SHOOT-JD211027-#1;JD211027;2020-04-17;4;6;15
45888;SHOOT-JD211348-#1;JD211348;2020-04-18;4;7;0
45889;SHOOT-JD211507-#1;JD211507;2020-04-18;4;7;9
45890;SHOOT-JD212013-#1;JD212013;2020-04-18;4;7;21
45891;SHOOT-JD212071-#1;JD212071;2020-04-19;4;1;0
45892;SHOOT-JD212668-#1;JD212668;2020-04-19;4;1;21
45893;SHOOT-JD213020-#1;JD213020;2020-04-20;4;2;12
45894;SHOOT-JD213462-#1;JD213462;2020-04-20;4;2;22
45895;SHOOT-JD213622-#1;JD213622;2020-04-21;4;3;8
